load_id,pickup,delivery,distance,D,F,R,weight,market_index,quote_signal
TE-009534,2287.469184,2323.32636,336.3,1,0,0,29759,1.00463,1.83909
TE-009535,2347.323839,2449.516032,1345.1,1,0,0,47500,0.9891,2.19921
TE-009536,2319.611823,2401.643216,2247.7,1,0,0,28744,0.99982,2.02877
TE-009537,2384.808275,0,1061.9,0,1,0,22155,0.97902,1.7624
TE-009538,2405.630936,2348.170183,588.1,0,0,1,41509,0.97818,1.96649
TE-009539,2324.758747,2319.803941,308.3,0,0,1,23869,0.96686,2.06784
TE-009540,2371.33693,2361.203303,1140.4,0,1,0,32965,0.9787,2.01915
TE-009541,2417.105175,0,105.8,1,0,0,35054,0.97267,1.62271
TE-009542,2331.999937,2570.85934,951.9,1,0,0,16411,0.99608,1.69863
TE-009543,2330.211578,2361.203303,1877.9,0,0,1,-37698,1.0649,2.06996
TE-009544,2415.371339,2343.268614,2227.2,1,0,0,42792,1.01945,2.27951
TE-009545,2352.858014,2499.984463,1507.7,1,0,0,25001,0.98746,2.06688
TE-009546,2399.973752,2376.814976,963.9,1,0,0,29138,0.97761,2.26975
TE-009547,2368.143591,2325.536004,1251.6,1,0,0,19942,0.99206,2.45633
TE-009548,2405.630936,2338.107605,1617.8,0,0,1,26183,0.99081,2.14758
TE-009549,2319.611823,2213.265057,1790,1,0,0,29612,0.99996,1.89089
TE-009550,2345.354121,0,636.6,0,0,1,37933,1.01667,2.08789
TE-009551,2268.785714,2431.916096,1182.4,0,0,1,32247,0.9804,1.89875
TE-009552,2422.435157,2396.610566,667.5,0,1,0,12215,0.9509,1.93593
TE-009553,2330.211578,2394.652159,1920.5,0,0,1,,1.03368,1.9121
TE-009554,2417.105175,2335.521141,3068.5,1,0,0,30943,1.04282,2.30107
TE-009555,2381.275964,2358.454781,965.6,1,0,0,26473,0.99971,1.98424
TE-009556,2415.371339,2348.170183,2290.4,0,1,0,35959,0.97059,2.1589
TE-009557,2405.200865,2358.454781,70,1,0,0,23210,1.00642,1.68074
TE-009558,2405.630936,2335.521141,2058.2,0,0,1,30958,0.97943,1.83989
TE-009559,2399.973752,2368.183601,130.5,1,0,0,41701,0.98905,1.86063
TE-009560,2381.275964,2395.681045,795,1,0,0,28456,1.01197,2.35812
TE-009561,2435.651745,2395.681045,1080.8,0,1,0,33002,0.97968,2.17985
TE-009562,2402.475076,2365.846109,598.5,1,0,0,24336,1.00924,2.08609
TE-009563,2363.220922,2344.086786,388.7,1,0,0,29735,1.00201,2.3499
TE-009564,2363.220922,2358.454781,1190.2,0,1,0,33580,0.9851,2.23724
TE-009565,2331.999937,2325.536004,963,0,0,1,29838,1.0005,2.01509
TE-009566,2286.313212,2295.4675,639,1,0,0,35537,1.0184,1.75742
TE-009567,2360.343076,0,1164.1,1,0,0,36800,0.96048,2.47206
TE-009568,0,2376.814976,2183.3,1,0,0,33842,1.01275,1.9245
TE-009569,0,2390.998973,1901.8,1,0,0,38969,0.96939,1.82128
TE-009570,2363.517172,2361.203303,213,0,0,1,41060,1.0115,1.75434
TE-009571,2391.87245,2348.170183,352.1,0,1,0,44131,0.94137,2.05054
TE-009572,2362.895358,2361.203303,605.1,1,0,0,43546,0.97086,2.45776
TE-009573,2400.164778,2319.338213,2006.8,1,0,0,25228,1.01522,2.36509
TE-009574,2324.758747,2348.170183,873.3,0,0,1,18785,1.00316,2.19168
TE-009575,2421.419866,2451.387059,292.4,0,0,1,25493,0.98366,2.04938
TE-009576,2381.780508,2423.152774,471.1,0,1,0,27620,0.9944,2.16416
TE-009577,2324.519959,2360.440814,691.8,1,0,0,13977,0.98055,2.0882
TE-009578,2360.343076,2409.861852,291.6,1,0,0,33272,0.98774,1.85139
TE-009579,2373.978362,2449.516032,2504.3,0,0,1,20708,0.96481,1.728
TE-009580,2331.999937,2416.177713,466.6,1,0,0,26449,0.9934,1.90724
TE-009581,2437.607814,2343.25078,2390,1,0,0,36969,0.99459,2.25591
TE-009582,2347.323839,2438.853011,419.4,1,0,0,32049,0.97844,1.55486
TE-009583,2376.175448,2368.183601,1071,0,1,0,33773,1.00557,1.70858
TE-009584,2368.143591,2420.506514,94.9,1,0,0,26674,1.00273,2.07369
TE-009585,2417.105175,2423.152774,696.7,0,1,0,26749,1.00481,2.07186
TE-009586,2347.421012,2451.387059,1095.1,1,0,0,28980,0.99509,2.03985
TE-009587,2330.211578,2401.643216,297.1,0,1,0,32835,0.95096,1.85015
TE-009588,2402.475076,2319.338213,608.4,1,0,0,35406,0.97289,2.01723
TE-009589,2330.211578,2416.13977,1603.4,1,0,0,17042,0.99764,1.87555
TE-009590,2337.423269,2322.298305,1834.1,0,1,0,38608,0.96569,2.05474
TE-009591,2437.607814,2396.610566,1192.6,0,0,1,35108,0.98292,2.04821
TE-009592,2371.33693,2376.814976,407,1,0,0,34244,1.01001,2.19409
TE-009593,2495.500445,2373.732961,695.7,1,0,0,39463,1.00949,2.49882
TE-009594,2372.242708,2365.846109,1000.4,0,1,0,34152,1.00997,2.24607
TE-009595,2398.948371,2368.183601,733.6,1,0,0,32630,1.00469,2.20305
TE-009596,2352.858014,2478.807647,1879.2,1,0,0,30487,1.02249,2.30268
TE-009597,2415.371339,2438.853011,1213.9,0,0,1,18377,0.97365,1.98113
TE-009598,2417.105175,2314.56563,772.6,0,0,1,24028,0.99867,1.65044
TE-009599,2405.200865,2420.506514,1983.6,1,0,0,34592,1.00871,1.89776
TE-009600,2363.517172,2438.853011,928.5,1,0,0,34675,0.9593,2.0669
TE-009601,2379.670669,2394.652159,1003.7,1,0,0,35433,1.0397,2.05151
TE-009602,2324.758747,2332.539852,937.7,1,0,0,37971,0.97444,2.11389
TE-009603,0,2343.25078,195.7,1,0,0,33969,1.00281,2.27739
TE-009604,2386.745584,2381.27122,2460.7,0,1,0,30120,0.96648,1.86539
TE-009605,2278.068216,2373.732961,2116.3,1,0,0,31189,0.97837,2.06793
TE-009606,2372.242708,2381.27122,2315.8,0,0,1,30113,0.99152,1.98002
TE-009607,2495.500445,0,549.3,1,0,0,16955,1.00352,1.88851
TE-009608,2415.371339,2396.610566,1632.6,1,0,0,28353,0.94626,2.43761
TE-009609,2360.369685,2343.268614,768,0,0,1,40890,0.99983,2.01429
TE-009610,2437.607814,2394.652159,1595.7,1,0,0,37300,0.98362,2.15191
TE-009611,2381.275964,2343.268614,411.7,1,0,0,29011,0.93824,1.38094
TE-009612,2400.164778,2295.4675,1927.5,1,0,0,30341,0.98112,1.80192
TE-009613,2415.371339,2396.610566,1607.1,0,0,1,39055,0.93248,2.1412
TE-009614,2405.200865,2333.621217,1016.8,0,0,1,26411,0.97023,2.12842
TE-009615,2384.808275,2431.125135,1495,0,0,1,43396,,2.31374
TE-009616,2368.143591,2343.25078,190.6,1,0,0,20674,1.00355,1.82054
TE-009617,2422.435157,2342.508207,246.4,1,0,0,25860,0.98977,1.99484
TE-009618,2435.651745,2431.125135,991.5,0,1,0,45338,1.0371,1.79561
TE-009619,2324.758747,2361.203303,461.6,0,1,0,22343,0.96982,2.09923
TE-009620,2376.175448,2499.984463,1033.6,1,0,0,22083,0.96389,2.21628
TE-009621,2384.808275,2350.789479,702.3,1,0,0,36323,0.97135,1.68643
TE-009622,2398.948371,2381.27122,1802.7,1,0,0,25589,0.95955,2.13103
TE-009623,2376.175448,2342.508207,1247.5,1,0,0,46358,1.01043,1.85766
TE-009624,2381.275964,2393.860138,1732.7,1,0,0,36881,1.00245,1.9133
TE-009625,2319.611823,2478.807647,412.8,0,0,1,33593,0.95328,2.04262
TE-009626,2360.343076,2381.27122,1493,0,0,1,35698,,2.62762
TE-009627,2405.200865,2322.298305,946.7,0,0,1,24276,0.97026,1.63242
TE-009628,2435.651745,2431.125135,972.8,1,0,0,30381,0.95054,2.23036
TE-009629,2372.392688,2344.086786,1899,0,0,1,38160,0.97609,1.69463
TE-009630,2360.343076,2418.125559,1417.5,1,0,0,24326,0.9738,1.78031
TE-009631,2381.780508,2420.506514,1000.7,0,1,0,32191,1.00336,1.86398
TE-009632,2287.469184,2344.086786,1644.1,1,0,0,37156,1.01752,1.57207
TE-009633,2398.948371,2394.652159,631.9,0,0,1,35190,1.01988,1.89436
TE-009634,2278.068216,2438.853011,903.3,0,0,1,32725,0.96297,2.1259
TE-009635,2268.785714,2358.454781,945,0,0,1,19772,0.96964,2.03698
TE-009636,2398.948371,2418.125559,996.4,1,0,0,22172,0.97716,2.0274
TE-009637,2384.808275,2323.32636,922.5,0,0,1,28328,0.98379,2.04724
TE-009638,2435.651745,2358.454781,1236,0,1,0,33654,1.00063,1.78548
TE-009639,2421.419866,2338.426828,440.3,1,0,0,17664,0.96634,1.95206
TE-009640,2319.611823,2350.789479,871,0,0,1,33130,0.97958,2.16926
TE-009641,2398.948371,2381.27122,1876.6,0,1,0,37146,0.97096,2.04945
TE-009642,2415.371339,2258.60468,2754.5,1,0,0,21581,1.04444,2.18552
TE-009643,2381.780508,0,616.6,1,0,0,31780,1.00143,2.08098
TE-009644,2360.343076,2395.681045,206.8,0,1,0,31737,0.94272,2.22044
TE-009645,2319.611823,2438.853011,1753.5,0,1,0,20723,,2.28992
TE-009646,2324.519959,2420.506514,804.1,0,1,0,21527,0.98101,1.91665
TE-009647,2437.607814,2358.126773,2427,0,1,0,37559,0.98649,2.18576
TE-009648,2405.630936,2416.13977,114.5,1,0,0,39156,0.96525,2.05619
TE-009649,2398.948371,2393.860138,1611.8,1,0,0,39212,1.00403,1.9975
TE-009650,0,2418.125559,1640.7,1,0,0,39662,1.01088,2.43335
TE-009651,2371.33693,2436.060765,557.3,1,0,0,35925,0.98654,2.0416
TE-009652,2399.973752,2394.652159,364.9,1,0,0,-25285,0.96196,2.12669
TE-009653,2319.611823,2416.13977,971.4,0,1,0,25991,0.9469,1.81888
TE-009654,2421.419866,2323.32636,586.9,1,0,0,19529,0.91403,2.26057
TE-009655,2437.607814,0,1302.5,1,0,0,25512,0.85842,2.44502
TE-009656,2300.557875,2570.85934,650.2,0,0,1,27744,0.8804,2.38247
TE-009657,2417.105175,2477.834595,1060.6,1,0,0,22730,0.92191,2.21911
TE-009658,2363.517172,2322.298305,1760.5,0,1,0,26367,0.90396,2.01547
TE-009659,2363.220922,2314.56563,2219.7,1,0,0,46664,0.92658,1.9364
TE-009660,2324.758747,2320.452,1146.2,0,0,1,33529,0.91937,2.39507
TE-009661,2402.475076,2423.152774,934.4,1,0,0,32992,0.87594,2.32838
TE-009662,2363.517172,2409.861852,685.5,0,0,1,28810,0.92252,2.47605
TE-009663,2287.469184,2350.789479,582.9,1,0,0,36754,0.90009,2.37272
TE-009664,2331.999937,2449.516032,1786.8,1,0,0,33135,0.85559,1.99416
TE-009665,2417.105175,2348.170183,751.5,1,0,0,34303,0.94746,1.7947
TE-009666,2340.208547,2258.60468,2791.8,0,0,1,24131,0.85266,1.85776
TE-009667,2415.371339,2394.652159,2123.6,1,0,0,21200,0.93799,1.92064
TE-009668,2398.948371,2358.126773,1656.9,0,1,0,39589,0.92118,2.20434
TE-009669,2362.895358,2413.018698,702.2,1,0,0,21440,0.89692,2.16294
TE-009670,0,2381.27122,237.3,1,0,0,24017,0.95741,2.28135
TE-009671,2287.469184,2416.13977,474.8,1,0,0,33738,0.90444,2.67633
TE-009672,2286.313212,2343.268614,960,1,0,0,27609,0.90162,1.84949
TE-009673,2360.343076,2395.681045,228.6,1,0,0,25465,0.88283,1.82368
TE-009674,2360.343076,2570.85934,878.3,1,0,0,29399,0.90777,2.06834
TE-009675,2405.630936,0,1028.4,1,0,0,36019,0.89268,1.9201
TE-009676,2345.354121,2431.125135,1318.7,0,0,1,22272,0.92915,2.08788
TE-009677,2371.33693,2373.732961,492.8,0,1,0,32146,0.95352,2.1519
TE-009678,2341.228856,2288.001041,1325.7,1,0,0,,0.92952,1.96895
TE-009679,2360.369685,2319.803941,331.2,1,0,0,37081,0.94001,1.92364
TE-009680,2386.745584,2319.803941,326.5,1,0,0,33915,0.89763,1.65907
TE-009681,2343.524375,2409.861852,1057.7,0,0,1,32707,0.92699,1.843
TE-009682,2371.33693,2393.860138,2905.2,1,0,0,30035,0.95048,1.8493
TE-009683,2399.973752,2335.521141,2307.4,0,1,0,30676,0.9253,2.32615
TE-009684,2347.323839,2322.298305,1285.7,0,0,1,20082,0.84615,2.28601
TE-009685,2371.441718,2395.681045,805.2,1,0,0,46552,0.92468,2.18626
TE-009686,2324.758747,2376.814976,1418.3,0,1,0,39278,0.92555,1.98379
TE-009687,2405.630936,2320.498273,587.9,1,0,0,19145,0.94438,2.03048
TE-009688,2331.999937,2323.32636,823.1,1,0,0,27328,0.90163,1.86668
TE-009689,2436.782429,2431.125135,1389.7,0,0,1,25804,0.85322,2.22458
TE-009690,0,2449.516032,308.8,1,0,0,30646,0.91961,2.13632
TE-009691,2399.973752,2423.152774,463.5,0,1,0,39725,0.9257,2.06354
TE-009692,2371.33693,2373.732961,495.7,1,0,0,37387,0.92273,2.13903
TE-009693,0,2320.452,1889.2,1,0,0,33190,0.85022,2.07648
TE-009694,2373.978362,2295.4675,1796.2,0,1,0,33920,0.86778,1.76195
TE-009695,2278.068216,2416.177713,1054.8,1,0,0,14039,0.93223,2.17034
TE-009696,2381.275964,2438.853011,943.7,0,0,1,32766,0.91876,2.14135
TE-009697,0,2416.13977,905.7,0,1,0,42576,0.89741,2.11302
TE-009698,2381.275964,2314.794916,1093.9,0,0,1,30859,0.90398,1.99663
TE-009699,2364.243526,2423.152774,182.8,0,0,1,19625,0.89846,1.84621
TE-009700,2363.517172,2344.086786,2056.7,1,0,0,26734,0.90764,1.79604
TE-009701,2421.419866,2361.203303,917.1,1,0,0,37036,0.90107,2.06126
TE-009702,2379.670669,2376.814976,2070.6,1,0,0,38177,,1.88732
TE-009703,2436.782429,2423.152774,633.7,1,0,0,31603,0.88963,1.66611
TE-009704,2399.973752,2335.521141,2240.9,1,0,0,22473,0.85622,1.93063
TE-009705,2415.590078,2360.440814,70,1,0,0,39237,0.89273,1.62448
TE-009706,2422.435157,2423.152774,300,1,0,0,22447,0.95107,1.78106
TE-009707,2405.630936,2213.265057,948.3,0,0,1,18780,0.90973,1.94311
TE-009708,2364.243526,2320.452,1349.4,1,0,0,33200,0.92351,1.91802
TE-009709,2372.242708,2409.861852,1253.5,0,0,1,40234,0.92901,1.92707
TE-009710,0,2338.426828,739.3,1,0,0,30626,0.96129,2.09164
TE-009711,2402.475076,2396.610566,169.8,1,0,0,22608,0.89019,1.89502
TE-009712,2391.87245,2258.60468,929.1,0,0,1,28901,0.85133,1.642
TE-009713,2327.602075,2449.516032,882.2,0,0,1,37416,0.92124,2.51243
TE-009714,2372.392688,2431.125135,737.7,1,0,0,19651,0.89098,1.96947
TE-009715,2292.950558,2440.931345,2083.5,0,0,1,30726,0.89978,1.78536
TE-009716,2391.87245,2373.732961,708.1,1,0,0,30884,0.90661,2.45328
TE-009717,2331.999937,2335.521141,1216.5,1,0,0,30652,0.89572,1.92024
TE-009718,0,2335.521141,2844.6,0,0,1,44399,0.88658,2.23796
TE-009719,2363.220922,2409.776871,502.7,1,0,0,19583,0.88014,2.00448
TE-009720,2337.423269,2288.001041,1110.5,0,0,1,22902,,2.29079
TE-009721,2391.87245,2344.086786,2016.6,1,0,0,34603,0.90546,1.98988
TE-009722,2285.719116,2319.803941,388.4,0,0,1,20130,0.89775,2.58918
TE-009723,2363.517172,2322.298305,1849.5,0,0,1,25841,0.91369,2.06547
TE-009724,2285.719116,2395.681045,1060.1,0,0,1,23414,0.88029,1.94803
TE-009725,2347.421012,2335.521141,2241.8,1,0,0,28786,0.90828,1.86559
TE-009726,2384.808275,2440.931345,520.1,0,1,0,29239,,2.24801
TE-009727,2405.630936,2343.268614,514.2,1,0,0,41064,0.88494,2.28266
TE-009728,2381.780508,2319.338213,354.8,1,0,0,18898,0.86957,2.08162
TE-009729,2324.758747,2449.516032,1150.6,0,1,0,24767,0.87249,1.69656
TE-009730,2287.469184,2344.086786,1673.6,1,0,0,30836,0.86459,1.96342
TE-009731,2343.524375,2401.643216,2064.2,1,0,0,47500,0.93492,1.67847
TE-009732,2278.068216,2413.018698,1458.6,1,0,0,28839,0.86224,1.85118
TE-009733,2405.200865,0,1092.4,0,0,1,21856,0.85584,2.02771
TE-009734,2343.524375,2343.268614,671.9,0,0,1,37359,0.85516,2.05302
TE-009735,2327.602075,2322.298305,1628.1,0,1,0,31531,0.95378,1.74798
TE-009736,2343.524375,2393.860138,2443.7,1,0,0,42139,0.88051,2.20543
TE-009737,0,2342.508207,1305.7,1,0,0,19726,0.95275,2.32427
TE-009738,2436.782429,2300.372527,1993.8,0,0,1,15275,0.89825,2.14763
TE-009739,2364.243526,2342.508207,341.8,0,0,1,33716,0.84512,1.99675
TE-009740,2384.808275,2381.27122,2830.6,1,0,0,-47136,0.91787,2.36692
TE-009741,2331.999937,2409.776871,817.4,0,0,1,35926,0.90547,1.82302
TE-009742,2372.242708,2319.803941,683.3,0,1,0,32926,0.91426,1.85648
TE-009743,2381.275964,2319.338213,402.4,1,0,0,40867,0.88948,2.01556
TE-009744,2398.948371,2338.426828,70,0,1,0,35000,0.94018,1.9896
TE-009745,2324.758747,2416.13977,324.9,1,0,0,39702,0.92397,2.23753
TE-009746,0,2438.853011,569.2,1,0,0,33641,0.93743,2.24992
TE-009747,2435.651745,2478.807647,517.6,0,1,0,22159,0.8892,2.50085
TE-009748,2345.354121,2478.807647,570.1,1,0,0,31193,0.92304,1.8121
TE-009749,2360.343076,2423.152774,1204.2,0,0,1,23757,0.90368,2.25368
TE-009750,2402.475076,2338.107605,1286.6,1,0,0,30332,0.92018,1.96089
TE-009751,2435.651745,2373.732961,655,0,0,1,18170,0.91765,2.30962
TE-009752,2364.243526,2418.125559,554.1,1,0,0,42064,0.8721,2.20779
TE-009753,2300.557875,2320.498273,204.3,1,0,0,39899,0.88849,2.38886
TE-009754,2362.030533,2343.268614,2326.6,1,0,0,27180,0.92155,2.08161
TE-009755,2324.758747,2416.13977,324.8,1,0,0,28684,0.9063,2.36125
TE-009756,2337.423269,2343.25078,1055.2,0,0,1,22385,0.88487,2.1004
TE-009757,2363.517172,2393.860138,1981.5,0,1,0,30625,,1.97814
TE-009758,2373.978362,2335.521141,898.2,0,0,1,38190,0.8852,1.65452
TE-009759,2347.323839,2423.152774,842.2,0,0,1,43476,0.87574,2.34499
TE-009760,2391.87245,2320.498273,881.9,1,0,0,22674,0.94085,1.93752
TE-009761,2287.469184,0,891.7,1,0,0,28349,0.94735,1.58745
TE-009762,2384.808275,2396.610566,1210.2,1,0,0,23567,0.87309,1.76272
TE-009763,2368.143591,2393.860138,2727.2,0,0,1,26910,0.87163,2.0082
TE-009764,2422.435157,2358.126773,1136.2,1,0,0,32933,0.88064,2.5763
TE-009765,2352.858014,2570.85934,1177.3,1,0,0,31288,0.91735,2.27211
TE-009766,0,2288.001041,914.8,1,0,0,37163,0.91911,2.10858
TE-009767,2399.973752,2392.271247,777.3,0,1,0,35801,0.90238,2.02792
TE-009768,2405.630936,2409.861852,605.2,1,0,0,21873,0.9208,2.2842
TE-009769,2435.651745,2361.203303,329.8,1,0,0,21435,0.92715,1.94178
TE-009770,2324.519959,0,1282.1,1,0,0,36275,0.9076,2.04724
TE-009771,2399.973752,2361.203303,361.8,1,0,0,37665,0.88214,1.97771
TE-009772,2437.607814,2288.001041,2448,0,0,1,15789,0.86025,2.35746
TE-009773,2400.164778,2410.21985,642.6,0,0,1,38147,0.89956,1.9694
TE-009774,2417.105175,2416.13977,1101.8,0,0,1,42847,0.93368,1.98377
TE-009775,0,2478.807647,2650.1,1,0,0,28782,0.9237,2.26853
TE-009776,2340.208547,2325.536004,2290.8,0,1,0,40923,0.87035,2.10423
TE-009777,2422.435157,2360.440814,529.2,0,0,1,33760,0.85226,2.08266
TE-009778,2435.651745,2396.610566,722.2,1,0,0,22293,0.94289,1.87257
TE-009779,2319.611823,2344.086786,2788.4,0,0,1,36368,0.85962,2.24339
TE-009780,2435.651745,2319.338213,335.2,1,0,0,32096,0.87078,2.39497
TE-009781,2398.948371,2300.372527,1788.9,0,0,1,38524,0.89674,2.20494
TE-009782,2405.200865,2440.931345,1208.9,1,0,0,-20081,0.8933,2.26515
TE-009783,2343.524375,2478.807647,367,1,0,0,28445,0.90869,2.2873
TE-009784,2330.211578,2373.732961,2394.8,1,0,0,35348,0.8947,2.33643
TE-009785,0,2373.732961,1087.3,1,0,0,26524,0.90505,2.12824
TE-009786,2372.392688,2390.998973,1718.1,1,0,0,39153,0.90459,1.93781
TE-009787,2300.557875,2395.681045,1439.4,0,0,1,30512,0.90866,1.58559
TE-009788,2379.670669,2348.170183,1258.2,1,0,0,47500,0.90812,2.04855
TE-009789,2330.211578,2418.125559,1996.1,0,0,1,39341,,2.17059
TE-009790,2495.500445,2477.834595,287,0,0,1,43883,0.94219,1.93089
TE-009791,2341.754674,2342.508207,1007.8,1,0,0,28194,0.91622,2.16589
TE-009792,2324.758747,2376.58651,1013.9,1,0,0,16856,0.88222,2.01014
TE-009793,2371.441718,2570.85934,171,1,0,0,16920,0.87044,2.20847
TE-009794,2435.651745,2360.440814,646.9,1,0,0,19661,0.91145,1.59038
TE-009795,2373.978362,2295.4675,1792.2,0,0,1,29212,0.95407,1.80403
TE-009796,2372.242708,2350.789479,736.8,1,0,0,29276,0.87045,2.20583
TE-009797,2384.808275,2288.001041,315.5,0,0,1,24060,0.89492,2.03156
TE-009798,2285.719116,2393.860138,2091.2,0,0,1,35266,0.8957,2.16743
TE-009799,0,2409.776871,1258.5,0,1,0,35205,0.8853,1.73092
TE-009800,2345.354121,2325.536004,1059,1,0,0,47500,0.90239,1.93428
TE-009801,2341.754674,2258.60468,496.8,1,0,0,30020,0.88711,1.9278
TE-009802,2400.164778,2373.732961,2748.4,1,0,0,26944,0.91247,1.98563
TE-009803,2330.211578,2401.643216,288.7,1,0,0,26028,0.84918,2.14887
TE-009804,2437.607814,2300.372527,686.8,0,0,1,22085,0.87426,1.95613
TE-009805,2405.200865,2350.789479,1026.8,0,0,1,-26937,0.88808,1.72786
TE-009806,2364.243526,2360.440814,599.8,1,0,0,28487,0.85624,2.19391
TE-009807,2368.143591,2376.58651,906.6,1,0,0,30734,0.87311,1.67573
TE-009808,2347.421012,2413.018698,489.6,0,1,0,19401,0.8819,2.22809
TE-009809,2400.164778,2358.126773,3176.8,1,0,0,28821,0.88549,1.83833
TE-009810,2341.754674,2360.440814,1435.4,1,0,0,31467,0.8925,1.92197
TE-009811,2341.754674,2431.916096,269.4,0,0,1,44224,0.9211,2.09552
TE-009812,0,2418.125559,980.4,0,0,1,33691,0.86714,2.14055
TE-009813,2287.469184,2431.916096,1692,0,0,1,32242,0.86525,2.10816
TE-009814,0,2478.807647,695.3,1,0,0,10922,0.90733,2.03308
TE-009815,2415.371339,2438.853011,1239.7,1,0,0,23616,0.86273,2.28575
TE-009816,2384.808275,2499.984463,631.7,1,0,0,23985,0.90354,1.8172
TE-009817,2304.903794,2376.58651,588.7,0,1,0,25698,0.87058,2.29776
TE-009818,2324.758747,2258.60468,777.1,1,0,0,40248,0.91987,1.76362
TE-009819,2386.745584,2314.794916,682.3,1,0,0,30796,0.91528,1.73126
TE-009820,2331.999937,2314.794916,1795.3,1,0,0,29264,0.92376,1.97003
TE-009821,2384.808275,0,117,0,0,1,35125,0.89846,2.29637
TE-009822,2319.611823,2431.916096,641.6,0,0,1,36080,0.89323,2.24095
TE-009823,2381.275964,2361.203303,379,0,0,1,22186,0.90024,2.25579
TE-009824,2324.519959,2416.13977,513.9,0,0,1,37112,0.90372,2.30675
TE-009825,2363.517172,2376.814976,1136.5,1,0,0,32484,0.85333,2.08593
TE-009826,2495.500445,2320.498273,716.2,1,0,0,24762,0.8639,2.5641
TE-009827,2384.808275,0,119.4,1,0,0,18117,0.92731,2.13617
TE-009828,2324.519959,2320.452,1519.4,1,0,0,28214,0.92198,1.90217
TE-009829,2435.651745,2477.834595,704.6,1,0,0,42258,0.91496,2.4364
TE-009830,2391.87245,2258.60468,943.2,0,1,0,29851,0.94047,1.94119
TE-009831,2324.758747,2319.338213,291.5,0,0,1,22156,0.93629,2.19079
TE-009832,2368.143591,2300.372527,2776.6,0,1,0,29421,0.92443,1.96569
TE-009833,2405.630936,2436.060765,770.4,1,0,0,23762,0.93589,2.10782
TE-009834,2428.650697,2393.860138,3128.4,1,0,0,23156,0.91357,2.12023
TE-009835,2319.611823,0,459.2,1,0,0,43146,0.91275,1.89513
TE-009836,2495.500445,2478.807647,771.6,1,0,0,39341,0.88343,1.85299
TE-009837,2373.978362,0,1927.1,1,0,0,26897,0.88011,2.13535
TE-009838,2345.88247,2319.803941,727.5,1,0,0,31369,0.90905,2.06051
TE-009839,2384.808275,2373.732961,334.3,1,0,0,31344,0.86722,2.1653
TE-009840,2319.611823,2344.086786,2677.2,0,1,0,,0.89202,1.96407
TE-009841,2436.782429,0,599.7,1,0,0,37474,0.93326,1.80387
TE-009842,2345.354121,2300.372527,1961.5,0,1,0,21233,0.91676,1.97512
TE-009843,2415.371339,2393.860138,382.9,1,0,0,10582,,2.01424
TE-009844,2362.030533,2295.4675,2059.3,0,0,1,35860,0.82761,2.0937
TE-009845,2435.651745,2288.001041,833.3,0,0,1,40286,0.83316,1.92112
TE-009846,2379.670669,2314.56563,1069.1,1,0,0,25248,0.83863,1.93795
TE-009847,2373.978362,2390.998973,562.3,0,0,1,33247,0.84054,2.4137
TE-009848,2399.973752,2440.931345,648.5,0,0,1,38463,0.86147,2.60912
TE-009849,2364.243526,0,2135.5,0,0,1,39489,0.81055,2.30113
TE-009850,2345.354121,0,2235.7,1,0,0,32870,0.82271,2.46662
TE-009851,2364.243526,2343.268614,359.7,1,0,0,23141,0.81167,2.33895
TE-009852,2435.651745,0,1222.7,0,0,1,37423,0.83181,2.31307
TE-009853,2399.973752,2358.454781,1294.5,1,0,0,33614,0.81742,1.77966
TE-009854,2278.068216,2343.268614,1682.4,0,0,1,40429,0.8316,2.10427
TE-009855,2341.754674,2361.203303,956.4,1,0,0,47500,0.83424,2.43683
TE-009856,2428.650697,2413.018698,1205.8,1,0,0,18769,0.81007,1.9041
TE-009857,2384.808275,2358.126773,590.8,1,0,0,35368,0.88583,1.90008
TE-009858,2345.354121,2322.298305,2083.6,0,0,1,12309,0.82729,2.03717
TE-009859,2399.973752,2423.152774,465.3,1,0,0,31665,0.84313,2.00423
TE-009860,2372.392688,2381.27122,2077.9,0,0,1,14556,0.86014,2.31412
TE-009861,2345.354121,2449.516032,479,1,0,0,21188,,2.60526
TE-009862,2347.323839,2410.21985,1737.5,0,0,1,43042,0.86265,2.40883
TE-009863,2287.469184,2395.681045,455.5,1,0,0,41629,0.81648,2.2583
TE-009864,2422.435157,2325.536004,713.3,1,0,0,33623,0.87664,2.24745
TE-009865,2422.435157,2376.58651,592.9,0,0,1,47500,0.85469,1.72635
TE-009866,2371.33693,2338.426828,1625.3,1,0,0,33857,0.881,1.72758
TE-009867,2360.343076,2413.018698,987.8,1,0,0,24644,0.83878,2.15665
TE-009868,2379.670669,2348.170183,1234.2,1,0,0,23157,0.84794,2.21788
TE-009869,2341.754674,2423.152774,753.9,1,0,0,32449,0.81967,2.46546
TE-009870,2324.758747,2420.506514,1152.2,0,0,1,39742,0.81984,2.3834
TE-009871,2400.164778,2478.807647,2776.4,0,0,1,17299,0.83818,1.88851
TE-009872,2340.208547,0,2889.2,1,0,0,29342,0.85669,1.46857
TE-009873,2435.651745,2420.506514,784.4,0,0,1,31764,0.82141,2.19226
TE-009874,2368.143591,2449.516032,301.9,0,1,0,31638,0.86453,2.17228
TE-009875,2436.782429,2314.56563,747.5,1,0,0,26590,0.81935,2.20564
TE-009876,2337.423269,2322.298305,1868.6,1,0,0,27783,0.85186,2.03997
