pickup,delivery,distance,D,F,R,weight,date,mes,market_index,quote_signal
2360.369685,2405.200865,1060.8,1,0,0,24362,10,10,1.03024,2.03114
2341.228856,2400.164778,2161.9,1,0,0,24470,10,10,1.06363,2.28067
2363.517172,2330.211578,1829.1,0,0,1,16753,10,10,1.00856,2.03586
2381.780508,2337.423269,689.3,0,1,0,39675,10,10,0.99211,1.73225
2405.630936,2373.978362,2026,0,1,0,32009,10,10,1.00525,2.12148
2364.243526,2363.220922,2051.9,0,1,0,27042,10,10,0.99069,2.11074
2341.228856,2345.354121,1074.6,1,0,0,27603,10,10,0.99891,2.23353
2341.228856,2364.243526,730.3,0,0,1,30981,10,10,1.04585,1.68419
2340.208547,2304.903794,2708.6,1,0,0,23663,10,10,1.00272,2.40069
2363.517172,2384.808275,681.8,1,0,0,35007,10,10,1.02481,1.99703
2386.745584,2381.275964,611.3,0,0,1,34744,10,10,1.03586,1.61151
2341.754674,2436.782429,919.7,0,0,1,24484,10,10,1.01597,1.98654
2373.978362,2287.469184,1820.1,0,0,1,18777,10,10,1.01358,2.0724
2363.220922,2347.421012,2011.1,0,1,0,35806,10,10,1.04279,2.10819
2421.419866,2368.143591,1702.5,1,0,0,37861,10,10,1.01952,2.11958
2268.785714,2304.903794,823.1,1,0,0,45655,10,10,1.01669,2.07134
2341.754674,2330.211578,2797.9,0,1,0,46289,10,10,1.05349,2.0654
2341.754674,2331.999937,1980.2,0,1,0,27430,10,10,1.05796,1.99418
2363.220922,2345.354121,2106.5,0,0,1,33150,10,10,1.01046,1.97824
2304.903794,2399.973752,431.3,0,1,0,12441,10,10,1.05273,1.90169
2402.475076,2304.903794,1401.6,1,0,0,42770,10,10,1.00075,2.10696
2345.354121,2372.242708,153.4,1,0,0,19330,10,10,1.01889,1.73744
2341.228856,2287.469184,457.6,0,1,0,31475,10,10,1.02004,1.51404
2422.435157,2421.419866,968.9,1,0,0,34338,10,10,1.01483,1.92542
2376.175448,2278.068216,2692.2,0,0,1,26317,10,10,0.99732,2.05
2400.164778,2372.392688,1887.2,0,1,0,22301,10,10,1.0543,2.14527
2381.275964,2415.371339,1829.7,0,0,1,17811,10,10,1.02617,2.05475
2340.208547,2345.88247,2821,0,1,0,33030,10,10,1.01045,2.11019
2381.780508,2436.782429,347.8,1,0,0,22403,10,10,1.01171,1.87786
2422.435157,2319.611823,769.4,1,0,0,31005,10,10,1.03455,2.10116
2352.858014,2343.524375,1708.9,1,0,0,44157,10,10,1.01268,2.15965
2304.903794,2400.164778,2672.2,1,0,0,19806,10,10,1.05378,2.35334
2341.754674,2341.228856,1316.7,0,1,0,30804,10,10,1.0558,1.92005
2393.746127,2287.469184,324.1,0,0,1,13832,10,10,1.04175,1.45205
2495.500445,2376.175448,1265.9,1,0,0,28104,10,10,1.01935,2.16425
2435.651745,2379.670669,1042.9,0,0,1,34069,10,10,1.01454,1.67257
2287.469184,2331.999937,517.5,1,0,0,34462,10,10,1.0257,1.67764
2398.948371,2364.243526,615,1,0,0,15454,10,10,1.00841,2.01522
2268.785714,2331.999937,952.6,0,1,0,46166,10,10,1.01425,1.8164
2405.200865,2364.243526,1177,1,0,0,38279,10,10,1.0268,2.11512
2405.630936,2495.500445,272.9,0,0,1,39882,10,10,1.00359,1.21874
2327.602075,2363.517172,383,1,0,0,29467,10,10,0.99966,1.78924
2278.068216,2372.392688,1376.4,1,0,0,20395,10,10,1.04621,2.24964
2405.630936,2287.469184,500.7,1,0,0,30563,10,10,1.02305,1.87707
2343.524375,2341.228856,672.6,1,0,0,22935,10,10,1.01216,1.98609
2360.343076,2285.719116,1189.8,1,0,0,26649,10,10,1.00995,2.12597
2324.519959,2319.611823,821.5,0,1,0,34142,10,10,1.0761,1.84637
2435.651745,2343.524375,246.4,1,0,0,32480,10,10,1.0246,1.5883
2324.758747,2287.469184,333.1,1,0,0,34575,10,10,1.02125,1.49792
2421.419866,2278.068216,1094.2,0,1,0,26299,10,10,1.00163,2.03244
2324.758747,2398.948371,292.3,1,0,0,37994,10,10,1.00959,1.52678
2287.469184,2405.630936,514.2,1,0,0,29654,10,10,0.95994,1.90683
2360.343076,2435.651745,1140.1,1,0,0,23412,10,10,1.01469,2.18085
2437.607814,2337.423269,1627.4,0,0,1,34244,10,10,1.00839,1.94729
2435.651745,2304.903794,656.4,1,0,0,35189,10,10,1.05034,1.98836
2341.228856,2287.469184,444.7,1,0,0,22553,10,10,0.99589,1.83416
2331.999937,2373.978362,1475.4,1,0,0,10327,10,10,1.01638,2.33262
2384.808275,2379.670669,1540.1,1,0,0,33329,10,10,1.02304,2.14654
2379.670669,2360.475293,1781.8,1,0,0,34929,10,10,0.99772,2.13077
2400.164778,2415.590078,1709.6,1,0,0,14109,10,10,1.02033,2.2344
2384.808275,2330.211578,2440.1,0,0,1,33324,10,10,1.01066,2.0224
2371.33693,2400.164778,3094.1,0,0,1,30797,10,10,1.00555,2.1297
2337.423269,2300.557875,692.6,1,0,0,26825,10,10,1.02648,1.95354
2436.782429,2379.670669,1237.2,1,0,0,32659,10,10,1.0319,2.06835
2435.651745,2345.354121,627.3,1,0,0,26790,10,10,1.05108,2.04273
2386.745584,2347.421012,750.3,1,0,0,32650,10,10,1.01682,1.97947
2371.441718,2415.371339,1978.5,0,1,0,25424,10,10,1.05602,2.06286
2398.948371,2437.607814,1177.8,0,0,1,37644,10,10,1.0393,1.85473
2345.88247,2364.243526,540.8,1,0,0,25825,10,10,1.00899,2.10064
2341.228856,2362.030533,2496.8,1,0,0,41565,10,10,1.03541,2.24439
2300.557875,2360.369685,545.7,1,0,0,27205,10,10,0.99141,1.96066
2381.780508,2347.421012,389.5,1,0,0,27809,10,10,1.0099,1.79775
2341.754674,2362.895358,384.7,1,0,0,41207,10,10,0.98074,1.89311
2371.441718,2360.343076,899.3,0,1,0,36160,10,10,1.01515,1.83639
2340.208547,2360.343076,1501.1,0,1,0,32965,10,10,1.08434,1.92542
2399.973752,2402.475076,1064.8,0,1,0,27631,10,10,1.00562,1.9533
2363.220922,2398.948371,1672.5,0,0,1,29928,10,10,1.02888,1.90967
2368.143591,2381.780508,914.1,1,0,0,17572,10,10,1.07095,2.12622
2360.343076,2360.475293,1827.8,0,1,0,19462,10,10,0.99384,2.01733
2285.719116,2347.421012,371.2,1,0,0,24736,10,10,1.02439,1.88663
2285.719116,2352.858014,1316.1,1,0,0,24662,10,10,1.03409,2.17819
2405.630936,2417.105175,1011.5,1,0,0,30819,10,10,1.0586,2.11334
2324.758747,2372.392688,329.2,1,0,0,35662,10,10,0.99579,1.60774
2324.519959,2405.630936,418.7,1,0,0,27309,10,10,1.00637,1.83019
2436.782429,2384.808275,712.6,0,0,1,30616,10,10,0.99498,1.81738
2391.87245,2343.524375,877.8,1,0,0,-23606,10,10,,2.21655
2402.475076,2415.590078,250.7,0,1,0,30979,10,10,1.01776,1.33737
2402.475076,2421.419866,201.7,0,0,1,23494,10,10,0.99101,1.16947
2399.973752,2372.392688,548.2,1,0,0,41478,10,10,0.99471,1.81557
2379.670669,2495.500445,836.9,1,0,0,20786,10,10,1.02795,1.95974
2372.392688,2327.602075,238.2,1,0,0,47500,10,10,1.02708,1.51926
2379.670669,2360.369685,976.1,0,0,1,28182,10,10,1.04445,1.72404
2368.143591,2364.243526,773.3,1,0,0,23509,10,10,1.01749,2.06408
2330.211578,2399.973752,2027.2,1,0,0,25146,10,10,1.03209,2.26549
2368.143591,2300.557875,461.2,1,0,0,27069,10,10,0.99255,1.98101
2405.200865,2287.469184,525.4,1,0,0,32609,10,10,0.9995,1.78367
2364.243526,2330.211578,1952.7,1,0,0,30698,10,10,1.0242,2.20572
2398.948371,2405.200865,579.4,1,0,0,25757,10,10,1.04055,1.8322
2428.650697,2422.435157,1122.4,1,0,0,21949,10,10,1.00685,2.22466
2391.87245,2368.143591,956,0,1,0,33413,10,10,1.00745,1.95245
2360.369685,2372.242708,940.7,1,0,0,30312,10,10,0.95213,2.07078
2330.211578,2363.517172,1838.9,1,0,0,38679,10,10,1.00603,2.06232
2435.651745,2436.782429,749.8,1,0,0,25477,10,10,1.01305,2.16758
2428.650697,2415.590078,1536.8,1,0,0,27997,10,10,1.0231,2.14859
2331.999937,2381.275964,973.7,0,0,1,22934,10,10,1.0131,1.81391
2398.948371,2415.371339,1663.5,1,0,0,24336,10,10,1.00695,2.16332
2285.719116,2384.808275,586.5,1,0,0,33927,10,10,1.0619,1.886
2331.999937,2386.745584,1234.4,1,0,0,33894,10,10,1.03187,2.0783
2347.421012,2372.392688,722.3,0,0,1,29098,10,10,0.98855,1.74503
2436.782429,2300.557875,863,0,1,0,43167,10,10,1.02957,1.84766
2337.423269,2391.87245,861.2,1,0,0,45918,10,10,1.00426,2.01548
2278.068216,2343.524375,2061.9,1,0,0,10517,10,10,1.00189,2.37836
2319.611823,2368.143591,315.7,1,0,0,34771,10,10,1.05583,1.71453
2340.208547,2421.419866,1689.5,1,0,0,37138,10,10,1.03461,2.10856
2405.630936,2292.950558,1659.7,0,1,0,26516,10,10,1.02682,2.01467
2352.858014,2417.105175,2134.7,0,1,0,19255,11,10,0.90783,2.14289
2337.423269,2405.200865,952.7,1,0,0,33402,11,10,0.91691,1.9676
2372.392688,2373.978362,1877.8,0,0,1,29709,11,10,0.94094,2.05048
2381.780508,2368.143591,922.3,0,0,1,34955,11,10,0.95779,1.82049
2300.557875,2402.475076,1218.3,1,0,0,35202,11,10,0.97322,2.04875
2381.780508,2324.758747,655.2,1,0,0,31495,11,10,0.93752,1.90411
2381.780508,2422.435157,246.2,1,0,0,39392,11,10,0.94017,1.62453
2381.275964,2340.208547,1939.9,0,0,1,30806,11,10,0.90376,1.91854
2364.243526,2398.948371,627.8,1,0,0,36794,11,10,0.89075,1.78857
2428.650697,2343.524375,781.7,1,0,0,38338,11,10,0.92086,2.02591
2364.243526,2371.441718,212.2,0,1,0,31724,11,10,0.92812,1.36352
2400.164778,2324.758747,1995,1,0,0,23267,11,10,0.93438,2.20563
2324.758747,2368.143591,1182.9,0,1,0,39728,11,10,0.95993,1.95556
2278.068216,2341.228856,1731.4,0,0,1,11543,11,10,0.90712,2.1307
2393.746127,2495.500445,398.9,0,1,0,27149,11,10,0.91695,1.70506
2347.421012,2379.670669,1220,1,0,0,39017,11,10,0.91783,2.1002
2398.948371,2422.435157,533.4,1,0,0,25182,11,10,0.97666,1.96828
2435.651745,2341.228856,586.5,1,0,0,27337,11,10,0.91314,1.99307
2368.143591,2304.903794,332.3,0,1,0,34316,11,10,0.94152,1.63425
2364.243526,2417.105175,817.3,0,0,1,32994,11,10,,1.89392
2399.973752,2340.208547,2241.6,0,0,1,28804,11,10,0.93054,2.02589
2417.105175,2384.808275,253.3,1,0,0,22967,11,10,0.91745,1.86072
2399.973752,2421.419866,1247.9,0,1,0,32887,11,10,0.95705,2.00511
2371.33693,2324.758747,1499.4,1,0,0,47500,11,10,0.92567,2.2078
2341.228856,2402.475076,582,1,0,0,37801,11,10,0.91395,1.7394
2368.143591,2341.754674,114.6,0,1,0,27047,11,10,,1.20776
2379.670669,2345.354121,1249.6,1,0,0,42555,11,10,0.93392,2.01123
2345.88247,2360.343076,1591.9,1,0,0,33646,11,10,0.95025,2.17584
2268.785714,2345.354121,710.5,1,0,0,31387,11,10,0.99897,1.98552
2364.243526,2300.557875,524,0,1,0,45051,11,10,0.91683,1.70418
2364.243526,2324.758747,468.3,0,1,0,40945,11,10,0.93177,1.67736
2363.220922,2340.208547,220.4,0,0,1,39040,11,10,0.96217,1.10835
2345.354121,2287.469184,1054.5,0,0,1,38965,11,10,0.90109,1.85144
2337.423269,2287.469184,464.4,1,0,0,30826,11,10,0.9274,1.7823
2398.948371,2345.88247,1131.8,0,0,1,27346,11,10,0.95582,1.8756
2379.670669,2287.469184,446.3,1,0,0,21285,11,10,0.93471,1.81224
2398.948371,2304.903794,1172.6,1,0,0,34918,11,10,0.91444,2.0751
2372.392688,2319.611823,995.6,1,0,0,36127,11,10,0.921,2.12398
2384.808275,2405.630936,768.6,0,1,0,42522,11,10,0.94612,1.87681
2371.33693,2341.228856,1620,0,0,1,43679,11,10,0.95809,2.00064
2331.999937,2398.948371,590,1,0,0,38100,11,10,0.96007,1.70578
2400.164778,2371.441718,2089.2,0,1,0,34499,11,10,0.91441,2.15415
2417.105175,2381.780508,997,1,0,0,26260,11,10,0.86493,2.28918
2362.030533,2360.343076,1623.4,1,0,0,18476,11,10,0.94079,2.14863
2422.435157,2435.651745,313.8,1,0,0,30428,11,10,0.91459,1.70473
2347.421012,2330.211578,1877.7,1,0,0,35008,11,10,0.93277,2.20118
2405.200865,2371.441718,1008.7,1,0,0,26142,11,10,0.94479,2.09579
2428.650697,2360.343076,2035.8,0,1,0,26961,11,10,0.92265,2.19219
2415.371339,2417.105175,3031.5,1,0,0,33151,11,10,0.94945,2.34016
2341.754674,2327.602075,1101.4,1,0,0,24168,11,10,0.98159,2.16954
2286.313212,2345.354121,1035.2,1,0,0,33678,11,10,0.97969,2.0597
2363.220922,2360.343076,1293.8,1,0,0,30353,11,10,0.91753,2.04271
2415.371339,2345.88247,2638.6,1,0,0,45230,11,10,0.90649,2.26933
2345.88247,2363.517172,674.2,0,1,0,35333,11,10,0.93621,1.86391
2373.978362,2422.435157,1981.9,1,0,0,36645,11,10,0.88498,2.26433
2400.164778,2304.903794,2721.3,1,0,0,34466,11,10,0.9022,2.36142
2371.33693,2337.423269,1415.2,1,0,0,41223,11,10,0.9627,2.2267
2405.630936,2402.475076,609.9,1,0,0,29142,11,10,0.93306,1.90726
2362.030533,2381.780508,2181.5,1,0,0,20126,11,10,0.95443,2.25603
2364.243526,2437.607814,1641.8,1,0,0,43469,11,10,0.99021,2.19652
2422.435157,2372.242708,539.8,1,0,0,35178,11,10,0.87568,1.84318
2386.745584,2300.557875,374.2,1,0,0,47500,11,10,0.93243,1.7383
2360.343076,2376.175448,2074.4,1,0,0,46189,11,10,0.90668,2.06479
2405.630936,2324.758747,304.8,0,0,1,8793,11,10,0.86639,1.49501
2324.519959,2331.999937,1237.2,0,0,1,30393,11,10,0.93823,1.83992
2363.517172,2324.519959,308.5,0,0,1,37557,11,10,0.92504,1.39454
2286.313212,2399.973752,957.4,0,0,1,35119,11,10,0.91632,1.7272
2363.220922,2347.323839,1447.6,1,0,0,24463,11,10,0.93174,2.20691
2371.33693,2363.517172,1179.2,1,0,0,37164,11,10,0.97095,2.09411
2331.999937,2340.208547,1426.2,1,0,0,29515,11,10,0.93423,2.1662
2324.758747,2405.630936,310.9,1,0,0,26813,11,10,0.9349,1.72997
2381.780508,2360.475293,1012.6,1,0,0,34892,11,10,0.88915,2.12114
2347.323839,2286.313212,136.3,1,0,0,28785,11,10,0.91335,1.38933
2384.808275,2341.228856,1012.8,0,1,0,28121,11,10,0.96967,1.96245
2376.175448,2363.517172,1131.2,0,0,1,37755,11,10,0.9405,1.82111
2304.903794,2327.602075,750.1,0,1,0,29016,11,10,,1.86643
2421.419866,2278.068216,1076.8,1,0,0,32740,11,10,0.98875,2.09166
2362.895358,2415.371339,2594.3,0,0,1,33006,11,10,0.96102,2.12407
2319.611823,2398.948371,1261.1,0,0,1,32049,11,10,0.91214,2.00324
2363.220922,2362.030533,402.3,1,0,0,40956,11,10,0.95653,1.75143
2347.323839,2363.220922,1454.8,0,1,0,7735,11,10,0.92627,2.10158
2360.343076,2364.243526,1071.3,1,0,0,34801,11,10,0.92785,2.02855
2371.441718,2286.313212,547,1,0,0,33382,11,10,0.92901,1.86052
2347.421012,2371.441718,760,1,0,0,25168,11,10,0.88624,2.07615
2398.948371,2360.475293,1331.7,0,1,0,22556,11,10,0.91965,2.04621
2364.243526,2415.371339,2136.4,0,0,1,27152,11,10,0.90965,2.1678
2372.392688,2343.524375,683.3,1,0,0,35007,11,10,0.94149,1.85701
2405.630936,2287.469184,502.5,1,0,0,22338,11,10,0.90358,2.02869
2364.243526,2417.105175,791.3,0,0,1,16611,11,10,0.92192,1.91546
2337.423269,2417.105175,1080.2,1,0,0,42166,11,10,0.91119,2.03722
2345.354121,2304.903794,371.9,1,0,0,47500,11,10,0.91048,1.82644
2345.354121,2343.524375,730.1,1,0,0,19195,11,10,0.93329,2.17733
2285.719116,2360.343076,1193.6,1,0,0,32254,11,10,0.91808,2.16148
2327.602075,2362.895358,730.2,0,1,0,35237,11,10,0.98567,1.83023
2324.758747,2287.469184,329.2,1,0,0,33077,11,10,0.9601,1.56368
2362.895358,2347.323839,1190,0,1,0,17996,11,10,0.93287,2.06002
2340.208547,2371.441718,2204.7,1,0,0,29337,11,10,0.8836,2.27803
2381.275964,2337.423269,749.7,1,0,0,40611,11,10,0.92927,1.97123
2368.143591,2304.903794,323.6,1,0,0,35368,11,10,0.94692,1.84259
2340.208547,2384.808275,2734.6,1,0,0,30849,11,10,0.90334,2.26756
2417.105175,2337.423269,1055.3,0,0,1,43013,11,10,0.93841,1.87975
2360.475293,2337.423269,1056,0,1,0,26627,11,10,0.94055,2.07634
2379.670669,2360.343076,200.6,1,0,0,37463,11,10,0.8897,1.24697
2379.670669,2381.275964,802.3,0,1,0,33982,11,10,0.92053,1.86006
2437.607814,2373.978362,694.5,0,0,1,30419,11,10,0.88558,1.84314
2340.208547,2337.423269,2296.4,1,0,0,47500,11,10,0.86496,2.2392
2379.670669,2340.208547,1430.1,1,0,0,37258,11,10,0.94551,2.16923
2360.369685,2341.228856,355.4,0,1,0,44874,11,10,0.8666,1.49764
2287.469184,2399.973752,1008.9,1,0,0,21787,11,10,0.97773,2.14051
2381.275964,2495.500445,181.3,1,0,0,40327,11,10,0.9751,1.36369
2402.475076,2391.87245,978,1,0,0,30892,11,10,0.92457,2.1408
2347.323839,2363.517172,603.2,1,0,0,27859,11,10,0.93385,2.014
2324.758747,2435.651745,428,1,0,0,30798,11,10,0.91957,1.7549
2379.670669,2405.200865,239.2,0,1,0,39120,11,10,0.87822,1.28331
2437.607814,2340.208547,718,0,1,0,23711,11,10,0.94676,1.86956
2495.500445,2347.323839,549.8,1,0,0,20261,11,10,0.94983,1.93567
2360.475293,2437.607814,2374.8,0,0,1,43949,11,10,0.95911,2.00106
2398.948371,2436.782429,1000.7,1,0,0,30998,11,10,0.93381,2.09194
2379.670669,2437.607814,816.1,1,0,0,33850,11,10,0.96064,1.99922
2324.758747,2400.164778,1994,1,0,0,-39085,11,10,0.95388,2.11406
2381.780508,2345.354121,315.9,1,0,0,37334,11,10,0.89439,1.72876
2386.745584,2384.808275,431.3,0,1,0,28254,11,10,0.95708,1.73106
2428.650697,2319.611823,559,1,0,0,20883,11,10,0.91193,2.12229
2327.602075,2381.275964,135,1,0,0,26908,11,10,0.91625,1.49744
2415.590078,2330.555271,1563.3,1,0,0,30175,11,10,0.94171,2.16607
2372.392688,2287.469184,457.5,1,0,0,41212,11,10,0.9104,1.74378
2398.948371,2428.650697,1598.5,0,0,1,42006,11,10,0.94195,1.84855
2436.782429,2360.343076,1353.2,0,0,1,33296,11,10,0.9299,1.92605
2345.354121,2405.630936,603.9,0,1,0,28739,11,10,0.92432,1.87251
2381.780508,2405.630936,369.8,0,1,0,33090,11,10,0.91096,1.55445
2402.475076,2304.903794,1407.7,1,0,0,35078,11,10,0.93298,2.12841
2399.973752,2415.371339,2209,1,0,0,18194,11,10,0.95907,2.36773
2399.973752,2379.670669,1176.7,0,0,1,19341,11,10,0.93477,1.99651
2399.973752,2398.948371,856.5,1,0,0,17777,11,10,0.93814,2.14293
2405.630936,2292.950558,1646.5,0,1,0,22911,11,10,0.88925,2.09757
2421.419866,2415.590078,429,0,0,1,34283,11,10,0.90194,1.34734
2363.220922,2368.143591,2798.8,1,0,0,26832,11,10,,2.39338
2386.745584,2381.275964,619.8,1,0,0,39755,11,10,0.87995,1.93159
2319.611823,2381.780508,750.3,1,0,0,31487,11,10,0.92753,2.08719
2360.475293,2341.228856,1230.6,1,0,0,13906,11,10,0.89528,2.25692
2330.211578,2287.469184,1453.1,0,0,1,17163,11,10,0.95756,1.99911
2436.782429,2384.808275,751.3,1,0,0,28958,11,10,0.94412,2.09213
2417.105175,2495.500445,983.5,0,0,1,30697,11,10,0.92281,1.93325
2292.950558,2415.590078,1409.1,0,1,0,29262,11,10,0.89666,2.0669
2347.323839,2360.369685,706.9,0,1,0,20230,11,10,0.96274,1.90556
2435.24564,2337.423269,506.5,1,0,0,40567,12,10,0.88416,1.87275
2381.780508,2300.557875,803.1,1,0,0,31989,12,10,0.83479,2.10926
2360.369685,2352.858014,1366.6,1,0,0,44305,12,10,0.87804,2.03369
2363.220922,2345.354121,2146.4,1,0,0,40925,12,10,0.86364,2.24739
2495.500445,2363.517172,369.3,0,0,1,25715,12,10,0.84427,1.51904
2371.441718,2360.475293,951.7,1,0,0,24860,12,10,0.83484,2.19399
2381.780508,2373.978362,1833.2,0,0,1,35390,12,10,0.83904,1.95993
2400.164778,2331.999937,1195.8,0,1,0,38709,12,10,0.87524,1.9107
2337.423269,2384.808275,819.2,1,0,0,39379,12,10,0.88116,2.14413
2495.500445,2360.369685,610.2,1,0,0,29350,12,10,0.88566,2.03846
2337.423269,2405.630936,352.7,0,0,1,34457,12,10,0.87204,1.43663
2345.354121,2363.220922,2144.2,1,0,0,28945,12,10,0.88927,2.34247
2341.754674,2421.419866,1854.4,0,0,1,22549,12,10,0.8785,2.07094
2368.143591,2363.220922,2755.5,1,0,0,17075,12,10,0.898,2.38614
2436.782429,2360.343076,1415.1,1,0,0,35126,12,10,0.85001,2.17256
2398.948371,2422.435157,546.7,1,0,0,40678,12,10,0.85485,1.90393
2331.999937,2268.785714,961.7,0,0,1,32955,12,10,0.93475,1.72892
2398.948371,2330.555271,1578.1,1,0,0,45113,12,10,0.86676,2.077
2422.435157,2347.323839,621,0,1,0,32061,12,10,0.89311,1.72609
2324.519959,2384.808275,505.3,0,0,1,16687,12,10,0.86985,1.81951
2400.164778,2381.275964,1907,0,1,0,25731,12,10,0.85928,2.14863
2398.948371,2381.780508,638.6,1,0,0,46738,12,10,0.87336,1.88947
2372.242708,2327.602075,571.6,0,0,1,21454,12,10,0.85016,1.87174
2368.143591,2386.745584,684.5,0,0,1,27893,12,10,0.89434,1.89843
2363.220922,2360.343076,1329.5,0,0,1,43000,12,10,0.82375,1.79307
2268.785714,2304.903794,852.8,1,0,0,32097,12,10,0.81552,2.17013
2435.651745,2360.343076,1130.2,1,0,0,39653,12,10,0.87118,2.03654
2371.33693,2362.895358,544.6,0,1,0,27082,12,10,0.8952,2.00283
2337.423269,2371.441718,339.2,1,0,0,29137,12,10,0.84887,1.83104
2341.754674,2421.419866,1806.9,1,0,0,44631,12,10,0.83027,2.12781
2422.435157,2319.611823,769.1,0,1,0,23180,12,10,0.83794,2.0512
2376.175448,2364.243526,989.7,0,0,1,24628,12,10,0.87243,2.03241
2341.228856,2372.392688,631.5,0,0,1,47500,12,10,0.89642,1.56703
2285.719116,2362.895358,467.4,1,0,0,24324,12,10,0.8147,2.07221
2436.782429,2400.164778,2327,0,0,1,34530,12,10,0.90004,2.08107
2340.208547,2435.651745,2398.8,1,0,0,31785,12,10,0.83902,2.35908
2386.745584,2371.441718,315.5,1,0,0,25745,12,10,0.86,1.76724
2376.175448,2436.782429,1132.3,0,0,1,41346,12,10,0.90843,1.86857
2379.670669,2268.785714,803.8,0,0,1,27085,12,10,0.90216,1.65334
2435.651745,2422.435157,329.1,1,0,0,35326,12,10,0.83928,1.73827
2292.950558,2347.421012,1721.1,0,0,1,27576,12,10,0.85003,2.07281
2398.948371,2337.423269,439.2,0,1,0,26421,12,10,0.86824,1.6331
2347.421012,2363.220922,1977.2,0,0,1,38426,12,10,0.88898,2.08202
2398.948371,2300.557875,1032.9,0,1,0,27761,12,10,0.88986,1.94187
2381.275964,2415.590078,583.3,1,0,0,27845,12,10,0.8791,1.94452
2360.369685,2268.785714,214,0,0,1,35628,12,10,0.9151,1.1998
2381.275964,2422.435157,346.6,1,0,0,16102,12,10,0.81227,1.89849
2495.500445,2363.220922,1884.8,1,0,0,38630,12,10,0.91373,2.16156
2345.354121,2330.211578,2012.6,0,0,1,39163,12,10,0.88731,1.95012
2405.630936,2415.371339,2007.3,1,0,0,35892,12,10,0.889,2.26728
2347.323839,2372.242708,1111.3,0,0,1,37506,12,10,0.91182,1.82466
2347.421012,2363.517172,774.5,0,0,1,25841,12,10,0.86274,1.97107
2324.519959,2417.105175,786.3,1,0,0,26611,12,10,0.87625,2.09351
2393.746127,2347.421012,873.7,0,0,1,33048,12,10,0.86628,1.85333
2360.475293,2393.746127,1296.3,1,0,0,18740,12,10,0.86471,2.24612
2341.754674,2287.469184,1491.6,1,0,0,33588,12,10,0.89901,2.16874
2360.343076,2495.500445,963.2,1,0,0,35854,12,10,0.86136,2.08597
2300.557875,2363.517172,580.2,1,0,0,17657,12,10,0.84184,2.07854
2331.999937,2372.392688,850.2,0,1,0,41155,12,10,0.82476,1.76692
2436.782429,2371.33693,874.3,0,1,0,30292,12,10,0.8832,2.07241
2405.200865,2331.999937,70,1,0,0,34980,12,10,0.89892,0.94054
2347.421012,2428.650697,1168.4,0,0,1,22187,12,10,0.84234,2.01095
2422.435157,2381.275964,325.1,1,0,0,31039,12,10,0.85196,1.77794
2360.343076,2285.719116,1196.6,0,0,1,36460,12,10,0.89251,1.82711
2391.87245,2402.475076,935.2,1,0,0,21841,12,10,0.87549,2.14413
2347.323839,2384.808275,1245.4,1,0,0,24156,12,10,0.88122,2.28301
2381.275964,2371.33693,1240.3,1,0,0,17468,12,10,0.87534,2.28089
2362.895358,2360.343076,1546.2,1,0,0,22665,12,10,0.87293,2.30304
2362.030533,2341.228856,2366.7,1,0,0,36999,12,10,0.86412,2.25397
2371.441718,2330.555271,1880.4,1,0,0,31459,12,10,0.83427,2.29108
2386.745584,2362.030533,2516,0,1,0,21997,12,10,0.83866,2.28539
2304.903794,2360.343076,1555.5,0,0,1,32844,12,10,0.89224,2.05364
2381.780508,2360.475293,1011.9,0,0,1,25367,12,10,0.87807,1.97228
2287.469184,2343.524375,938.8,0,0,1,30950,12,10,0.86554,1.79944
2399.973752,2373.978362,2057.2,1,0,0,34074,12,10,0.86988,2.30597
2343.524375,2363.220922,2411.9,1,0,0,26416,12,10,0.86315,2.30504
2330.211578,2352.858014,644.1,0,0,1,28750,12,10,0.85695,1.65093
2292.950558,2415.371339,557.5,0,0,1,28780,12,10,0.88509,1.71893
2381.275964,2278.068216,1344.7,0,1,0,42434,12,10,0.86742,1.86863
2495.500445,2360.343076,970.6,1,0,0,30544,12,10,0.89245,2.04198
2324.758747,2386.745584,501.8,1,0,0,16102,12,10,0.86314,2.03309
2384.808275,2405.630936,779.1,1,0,0,36319,12,10,0.87602,1.99893
2363.220922,2319.611823,2634.3,1,0,0,33289,12,10,0.88333,2.40375
2384.808275,2363.517172,700.4,1,0,0,38622,12,10,0.85626,1.97572
2393.746127,2405.200865,647.5,0,1,0,40196,12,10,0.84107,1.67538
2360.343076,2337.423269,861.6,0,1,0,27777,12,10,0.87977,1.84654
2368.143591,2360.475293,179.4,0,1,0,34574,12,10,0.90228,1.35402
2352.858014,2405.200865,445,1,0,0,21597,12,10,0.83921,1.77903
2341.754674,2437.607814,2347,1,0,0,21837,12,10,0.87061,2.41547
2415.590078,2399.973752,859.5,1,0,0,33579,12,10,0.86272,1.96607
2330.211578,2381.275964,1576.7,1,0,0,31604,12,10,0.90244,2.19724
2372.242708,2285.719116,326.2,0,0,1,30540,12,10,0.8611,1.64757
2386.745584,2360.475293,668,0,1,0,32402,12,10,0.81549,1.90063
2371.441718,2324.758747,311.9,0,1,0,47354,12,10,0.80854,1.46307
2319.611823,2421.419866,1608,0,0,1,30924,12,10,0.85984,2.02326
2368.143591,2415.590078,1357.4,1,0,0,15156,12,10,0.84497,2.37354
